	rank	word	count	frequency
150	118	friend	83	0.0009501024508064424
151	118	home	83	0.0009501024508064424
152	118	young	83	0.0009501024508064424
153	119	sister	82	0.0009386554333268467
154	120	away	81	0.000927208415847251
155	121	give	80	0.0009157613983676553
156	121	like	80	0.0009157613983676553
157	121	way	80	0.0009157613983676553
158	121	felt	80	0.0009157613983676553
159	122	family	79	0.0009043143808880596
160	123	day	78	0.0008928673634084639
161	123	ever	78	0.0008928673634084639
162	123	house	78	0.0008928673634084639
163	124	after	77	0.0008814203459288682
164	124	Uppercross	77	0.0008814203459288682
165	125	its	75	0.0008585263109696768
166	125	feelings	75	0.0008585263109696768
167	125	room	75	0.0008585263109696768
168	125	Harville	75	0.0008585263109696768
169	126	done	74	0.0008470792934900811
170	126	Henrietta	74	0.0008470792934900811
171	127	come	73	0.0008356322760104855
172	127	sure	73	0.0008356322760104855
173	128	Kellynch	72	0.0008241852585308898
174	128	still	72	0.0008241852585308898
175	129	enough	71	0.0008127382410512941
176	129	There	71	0.0008127382410512941
177	129	those	71	0.0008127382410512941
178	129	moment	71	0.0008127382410512941
179	130	Benwick	70	0.0008012912235716984
180	131	back	69	0.0007898442060921027
181	131	off	69	0.0007898442060921027
182	132	even	68	0.000778397188612507
183	132	Smith	68	0.000778397188612507
184	133	woman	67	0.0007669501711329113
185	133	A	67	0.0007669501711329113
186	133	came	67	0.0007669501711329113
187	133	Lyme	67	0.0007669501711329113
188	134	our	66	0.0007555031536533156
189	134	Clay	66	0.0007555031536533156
190	134	upon	66	0.0007555031536533156
191	135	present	65	0.00074405613617372
192	135	just	65	0.00074405613617372
193	135	going	65	0.00074405613617372
194	135	Admiral	65	0.00074405613617372
195	135	heard	65	0.00074405613617372
196	136	mind	64	0.0007326091186941243
197	137	happy	63	0.0007211621012145285
198	137	party	63	0.0007211621012145285
199	138	almost	62	0.0007097150837349328
200	138	few	62	0.0007097150837349328
201	138	another	62	0.0007097150837349328
202	138	And	62	0.0007097150837349328
203	139	acquaintance	61	0.0006982680662553372
204	139	down	61	0.0006982680662553372
205	139	knew	61	0.0006982680662553372
206	139	something	61	0.0006982680662553372
207	140	rather	60	0.0006868210487757415
208	140	then	60	0.0006868210487757415
209	141	years	59	0.0006753740312961458
210	141	wish	59	0.0006753740312961458
211	142	half	58	0.0006639270138165501
212	142	seen	58	0.0006639270138165501
213	142	morning	58	0.0006639270138165501
214	142	Croft	58	0.0006639270138165501
215	143	shall	57	0.0006524799963369544
216	144	If	56	0.0006410329788573587
217	144	while	56	0.0006410329788573587
218	145	others	55	0.000629585961377763
219	145	yet	55	0.000629585961377763
220	145	evening	55	0.000629585961377763
221	146	together	54	0.0006181389438981674
222	146	hope	54	0.0006181389438981674
223	146	look	54	0.0006181389438981674
224	147	This	53	0.0006066919264185717
225	147	work	53	0.0006066919264185717
226	147	between	53	0.0006066919264185717
227	147	Oh	53	0.0006066919264185717
228	148	indeed	52	0.0005952449089389759
229	148	ought	52	0.0005952449089389759
230	149	where	51	0.0005837978914593802
231	149	place	51	0.0005837978914593802
232	149	gone	51	0.0005837978914593802
233	149	once	51	0.0005837978914593802
234	149	saw	51	0.0005837978914593802
235	150	life	50	0.0005723508739797846
236	150	perhaps	50	0.0005723508739797846
237	150	till	50	0.0005723508739797846
238	151	under	49	0.0005609038565001889
239	151	1	49	0.0005609038565001889
240	151	character	49	0.0005609038565001889
241	151	known	49	0.0005609038565001889
