	rank	word	count	frequency
378	188	girls	46	0.0003487014660622508
379	189	George	45	0.0003411209994087236
380	189	back	45	0.0003411209994087236
381	189	impossible	45	0.0003411209994087236
382	189	ought	45	0.0003411209994087236
383	189	help	45	0.0003411209994087236
384	189	returned	45	0.0003411209994087236
385	189	William	45	0.0003411209994087236
386	190	through	44	0.0003335405327551964
387	190	spoke	44	0.0003335405327551964
388	190	civility	44	0.0003335405327551964
389	190	walked	44	0.0003335405327551964
390	190	carriage	44	0.0003335405327551964
391	190	longer	44	0.0003335405327551964
392	191	Mary	43	0.0003259600661016692
393	191	rest	43	0.0003259600661016692
394	191	else	43	0.0003259600661016692
395	191	expected	43	0.0003259600661016692
396	191	turned	43	0.0003259600661016692
397	191	Your	43	0.0003259600661016692
398	191	scarcely	43	0.0003259600661016692
399	192	years	42	0.00031837959944814204
400	192	doubt	42	0.00031837959944814204
401	192	honour	42	0.00031837959944814204
402	192	power	42	0.00031837959944814204
403	192	That	42	0.00031837959944814204
404	192	Ladyship	42	0.00031837959944814204
405	193	terms	41	0.0003107991327946148
406	193	right	41	0.0003107991327946148
407	193	likely	41	0.0003107991327946148
408	193	On	41	0.0003107991327946148
409	193	girl	41	0.0003107991327946148
410	193	Bourgh	41	0.0003107991327946148
411	193	talking	41	0.0003107991327946148
412	193	assure	41	0.0003107991327946148
413	193	Hertfordshire	41	0.0003107991327946148
414	194	account	40	0.00030321866614108767
415	194	feel	40	0.00030321866614108767
416	194	brought	40	0.00030321866614108767
417	194	entered	40	0.00030321866614108767
418	194	gentlemen	40	0.00030321866614108767
419	194	wished	40	0.00030321866614108767
420	194	gentleman	40	0.00030321866614108767
421	194	met	40	0.00030321866614108767
422	194	asked	40	0.00030321866614108767
423	195	under	39	0.00029563819948756045
424	195	men	39	0.00029563819948756045
425	195	dare	39	0.00029563819948756045
426	195	different	39	0.00029563819948756045
427	195	former	39	0.00029563819948756045
428	195	stay	39	0.00029563819948756045
429	195	After	39	0.00029563819948756045
430	195	fortune	39	0.00029563819948756045
431	195	Do	39	0.00029563819948756045
432	195	spirits	39	0.00029563819948756045
433	195	set	39	0.00029563819948756045
434	195	convinced	39	0.00029563819948756045
435	195	Forster	39	0.00029563819948756045
436	196	sometimes	38	0.00028805773283403324
437	196	occasion	38	0.00028805773283403324
438	196	pleased	38	0.00028805773283403324
439	196	sat	38	0.00028805773283403324
440	196	talked	38	0.00028805773283403324
441	196	hour	38	0.00028805773283403324
442	196	situation	38	0.00028805773283403324
443	196	write	38	0.00028805773283403324
444	197	things	37	0.0002804772661805061
445	197	near	37	0.0002804772661805061
446	197	feeling	37	0.0002804772661805061
447	197	ball	37	0.0002804772661805061
448	197	door	37	0.0002804772661805061
449	197	handsome	37	0.0002804772661805061
450	197	afraid	37	0.0002804772661805061
451	197	minutes	37	0.0002804772661805061
452	197	believed	37	0.0002804772661805061
453	197	sort	37	0.0002804772661805061
454	198	1894	36	0.00027289679952697887
455	198	Allen	36	0.00027289679952697887
456	198	everybody	36	0.00027289679952697887
457	198	days	36	0.00027289679952697887
458	198	beyond	36	0.00027289679952697887
459	198	With	36	0.00027289679952697887
460	198	glad	36	0.00027289679952697887
461	198	Well	36	0.00027289679952697887
462	198	within	36	0.00027289679952697887
463	198	amiable	36	0.00027289679952697887
464	198	engaged	36	0.00027289679952697887
465	198	also	36	0.00027289679952697887
466	198	surprise	36	0.00027289679952697887
467	198	table	36	0.00027289679952697887
468	198	Fitzwilliam	36	0.00027289679952697887
469	199	case	35	0.0002653163328734517
470	199	deal	35	0.0002653163328734517
471	199	satisfied	35	0.0002653163328734517
472	199	wishes	35	0.0002653163328734517
473	199	care	35	0.0002653163328734517
474	199	wonder	35	0.0002653163328734517
475	199	looking	35	0.0002653163328734517
476	199	sorry	35	0.0002653163328734517
477	199	making	35	0.0002653163328734517
478	199	expect	35	0.0002653163328734517
479	199	night	35	0.0002653163328734517
480	199	saying	35	0.0002653163328734517
481	200	works	34	0.0002577358662199245
482	200	four	34	0.0002577358662199245
483	200	mean	34	0.0002577358662199245
484	200	head	34	0.0002577358662199245
485	200	real	34	0.0002577358662199245
486	200	merely	34	0.0002577358662199245
487	200	themselves	34	0.0002577358662199245
488	200	Philips	34	0.0002577358662199245
489	200	neither	34	0.0002577358662199245
490	200	determined	34	0.0002577358662199245
491	200	_Copyright	34	0.0002577358662199245
492	200	invitation	34	0.0002577358662199245
493	200	name	34	0.0002577358662199245
494	200	thousand	34	0.0002577358662199245
495	200	advantage	34	0.0002577358662199245
496	200	silence	34	0.0002577358662199245
497	200	surprised	34	0.0002577358662199245
498	200	answered	34	0.0002577358662199245
499	200	usual	34	0.0002577358662199245
500	201	fine	33	0.0002501553995663973
501	201	taken	33	0.0002501553995663973
502	201	respect	33	0.0002501553995663973
503	201	put	33	0.0002501553995663973
504	201	ask	33	0.0002501553995663973
505	201	speaking	33	0.0002501553995663973
506	201	Their	33	0.0002501553995663973
507	201	officers	33	0.0002501553995663973
508	201	Hurst	33	0.0002501553995663973
