	rank	word	count	frequency
54	45	1	49	0.0013640286167636334
55	46	dla	48	0.0013361912980541714
56	47	bez	47	0.0013083539793447094
57	47	on	47	0.0013083539793447094
58	47	tam	47	0.0013083539793447094
59	47	ich	47	0.0013083539793447094
60	48	with	46	0.0012805166606352477
61	48	tylko	46	0.0012805166606352477
62	49	u	45	0.0012526793419257857
63	49	sam	45	0.0012526793419257857
64	49	rzekł	45	0.0012526793419257857
65	50	Tak	44	0.001224842023216324
66	50	ze	44	0.001224842023216324
67	50	Str	44	0.001224842023216324
68	50	work	44	0.001224842023216324
69	51	nad	43	0.001197004704506862
70	52	jego	42	0.0011691673857974
71	53	domu	41	0.0011413300670879381
72	53	Nie	41	0.0011413300670879381
73	53	Telimena	41	0.0011413300670879381
74	54	this	39	0.0010856554296690144
75	54	miał	39	0.0010856554296690144
76	54	Lecz	39	0.0010856554296690144
77	54	było	39	0.0010856554296690144
78	54	aż	39	0.0010856554296690144
79	55	też	38	0.0010578181109595524
80	55	tém	38	0.0010578181109595524
81	55	czy	38	0.0010578181109595524
82	56	bo	37	0.0010299807922500904
83	56	Tadeusza	37	0.0010299807922500904
84	56	ja	37	0.0010299807922500904
85	57	ten	36	0.0010021434735406286
86	57	oczy	36	0.0010021434735406286
87	57	ku	36	0.0010021434735406286
88	57	wszyscy	36	0.0010021434735406286
89	58	nas	35	0.0009743061548311666
90	58	przy	35	0.0009743061548311666
91	58	są	35	0.0009743061548311666
92	59	jako	34	0.0009464688361217048
93	59	razem	34	0.0009464688361217048
94	59	ją	34	0.0009464688361217048
95	60	To	33	0.0009186315174122429
96	60	Czy	33	0.0009186315174122429
97	60	lub	33	0.0009186315174122429
98	60	any	33	0.0009186315174122429
99	61	S	32	0.000890794198702781
100	61	Gdy	32	0.000890794198702781
101	61	przed	32	0.000890794198702781
102	61	works	32	0.000890794198702781
103	62	we	31	0.000862956879993319
104	62	Podkomorzy	31	0.000862956879993319
105	62	gdzie	31	0.000862956879993319
106	62	raz	31	0.000862956879993319
107	62	mi	31	0.000862956879993319
108	62	Gerwazy	31	0.000862956879993319
109	63	O	30	0.0008351195612838571
110	64	jakby	29	0.0008072822425743952
111	64	sobie	29	0.0008072822425743952
112	65	Tu	28	0.0007794449238649334
113	65	Po	28	0.0007794449238649334
114	66	Więc	27	0.0007516076051554715
115	66	ale	27	0.0007516076051554715
116	66	więc	27	0.0007516076051554715
117	66	Ja	27	0.0007516076051554715
118	66	bardzo	27	0.0007516076051554715
119	66	electronic	27	0.0007516076051554715
120	67	not	26	0.0007237702864460095
121	67	je	26	0.0007237702864460095
122	67	znowu	26	0.0007237702864460095
123	67	strony	26	0.0007237702864460095
124	68	nich	25	0.0006959329677365476
125	68	nawet	25	0.0006959329677365476
126	68	głowy	25	0.0006959329677365476
127	68	Aż	25	0.0006959329677365476
128	68	Assessor	25	0.0006959329677365476
129	69	głowę	24	0.0006680956490270857
130	69	gości	24	0.0006680956490270857
131	69	Już	24	0.0006680956490270857
132	69	ma	24	0.0006680956490270857
133	69	kto	24	0.0006680956490270857
134	69	Foundation	24	0.0006680956490270857
135	70	are	23	0.0006402583303176238
136	70	Od	23	0.0006402583303176238
137	70	nic	23	0.0006402583303176238
138	71	is	22	0.000612421011608162
139	71	for	22	0.000612421011608162
140	71	Sędziego	22	0.000612421011608162
141	71	Do	22	0.000612421011608162
142	71	koło	22	0.000612421011608162
143	71	choć	22	0.000612421011608162
144	71	kiedy	22	0.000612421011608162
145	71	zamku	22	0.000612421011608162
146	71	między	22	0.000612421011608162
147	71	siebie	22	0.000612421011608162
